business_id,city,state,categories,high_category_consumption,low_category_volume,high_city_state_income,high_star_business,high_review_count
0x886b530848952f43:0x7836f3d34038624e,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886b53ba94193755:0x2832d66073b617ae,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886b582406625e97:0xa2d15c37f0c465db,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x886b584d3607ea1f:0xd4b2dd5bd26f4245,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886b5a257ff2808f:0x49f2fdc0fba74ca1,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x886b5ae3688cd33b:0xe7eeecee9adf2ed0,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886b603dc1972381:0xb4f36975ae443f71,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x886ca7e5bf6b0981:0x51ab137536da0ab0,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886ca8f02d2281b1:0x4682158a06e3a88d,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886cadb9a43dc30d:0x9140738aa056364a,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
2di9u--lV3fDH2sQ5iyxTQ,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
5doSaE-2zuvvHYMPyzisIg,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
_H4JxAq5McK1OIW3cWWuhw,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
jSLYXS68grrGUd2180yl5w,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
skgftHx6Ad289fy-6wDPUw,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
yUbOVKXHocqynQ5qzmrySA,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x886e621381c717e5:0x72f1599190e5a29,Jasper,Indiana,Interior Remodeling,False,True,False,True,False
0x886e62532d350c2f:0x12754aaeffb04b53,Jasper,Indiana,Interior Remodeling,False,True,False,True,False
0x886e62e3462333c9:0x599c4e1354922baa,Jasper,Indiana,Handyman or Other,False,False,False,False,False
0x886e625a96f7787d:0xf7ab5a3a58b63d,Jasper,Indiana,Appliance Repair & Installation,True,True,False,False,False
0x886e62e34966f58f:0xf4dbe048cfaeac63,Jasper,Indiana,Appliance Repair & Installation,True,True,False,False,False
0x886e63cadb20ba0b:0xc55a07356e78dba8,Jasper,Indiana,Appliance Repair & Installation,True,True,False,False,False
0x886e64e3fe49a441:0xab7c24745ae43cde,Jasper,Indiana,Appliance Repair & Installation,True,True,False,False,False
0x886e620fbdd9bc0f:0x12578a4977a47a35,Jasper,Indiana,HVAC & Air Quality,True,False,False,True,True
0x886971f4a783bb0b:0x2db6401e8d99ffbb,Jeffersonville,Indiana,Handyman or Other,False,False,False,False,False
0x8869713e90b76799:0xc760cc4f17e40ac3,Jeffersonville,Indiana,HVAC & Air Quality,True,False,False,True,True
0x886973b2c1954cd9:0x1715ffe402c0b0c7,Jeffersonville,Indiana,Landscape & Garden Services,False,False,False,False,False
0x88697162ff212e63:0xf904caa35a9876d0,Jeffersonville,Indiana,Cleaning Services,True,True,False,False,False
0x886972588db74ef9:0x952340054ac39af1,Jeffersonville,Indiana,Cleaning Services,True,True,False,False,False
0x886979a3920ec223:0x2d791b7de25f5f26,Jeffersonville,Indiana,Cleaning Services,True,True,False,False,False
0x88148a598acc9503:0xf5a19d33827b7e0b,Kokomo,Indiana,HVAC & Air Quality,False,False,False,False,False
0x881485ca1d746c8d:0xffca1efed0786f26,Kokomo,Indiana,Interior Remodeling,False,False,False,False,False
0x881485246ce27f67:0x8dbfa32fe5644061,Kokomo,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x881483f03d8536f1:0xa6945b026e10e39e,Kokomo,Indiana,Handyman or Other,False,False,False,False,False
0x88148619f1d14e05:0xfb2bb4fcd74971fa,Kokomo,Indiana,Handyman or Other,False,False,False,False,False
0x8814850433e09339:0x783c44d872153d06,Kokomo,Indiana,Cleaning Services,False,False,False,False,False
0x881483fe86a46159:0xe42db35e299218b4,Kokomo,Indiana,Plumbing Services,True,True,False,False,False
0x8814858601cc3389:0xd525375926f08fb8,Kokomo,Indiana,Plumbing Services,True,True,False,False,True
0x8814867ee5326f6d:0x102530b2b28524b4,Kokomo,Indiana,Plumbing Services,True,True,False,False,False
0x881485d41bd08049:0xdd64d891e938487,Kokomo,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x881485e2043a5637:0xdd42df2b3e146b96,Kokomo,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x88131d2eaa4e5973:0xb31ef6e850a9bf3e,Lafayette,Indiana,Plumbing Services,False,False,False,True,False
0x8812e27d8c134fdb:0xd3955caf8bda586b,Lafayette,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x881302b9182d5e51:0xb88bf8a21a4720bb,Lafayette,Indiana,Appliance Repair & Installation,False,False,False,False,True
0x88131cdd6e176353:0xc4615d26788f99c6,Lafayette,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x88131d393e87f48f:0x23ee80ea11b310f1,Lafayette,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x8813031299a02e27:0xada5627c0638b74e,Lafayette,Indiana,Masonry & Concrete Services,False,False,False,False,False
0x88131c58a23c70d7:0x13904d2394b3bc11,Lafayette,Indiana,Interior Remodeling,False,False,False,False,False
0x88131cc4b9acbff3:0xa2de4b51bbef595e,Lafayette,Indiana,Interior Remodeling,False,False,False,False,True
0x88131d0246b21523:0x1b294aa951484cac,Lafayette,Indiana,Cleaning Services,False,False,False,False,False
0x88131d035c7fa0ef:0x3f8af3d2378ad8ee,Lafayette,Indiana,Cleaning Services,False,False,False,False,False
0x8812fd426ccc71cf:0x4c511b65737603b7,Lafayette,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x88131c56e794ca45:0xbb33072e8169d97f,Lafayette,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x88131c8d0ee13b71:0xb2e6cb75b66cfc4b,Lafayette,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x88131cd88c649471:0xfcd2a935d91afb2b,Lafayette,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x88131cdb30ad166b:0xe2055553ef3774ec,Lafayette,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x88131c5b3b51eb99:0x6dd2a64b70b204f2,Lafayette,Indiana,Landscape & Garden Services,False,False,False,False,False
0x88131e01dad62c47:0x3091c539ac14e07d,Lafayette,Indiana,Landscape & Garden Services,False,False,False,False,True
0x88131bca52ae183b:0x954af36f7ed038ba,Lafayette,Indiana,Handyman or Other,False,False,False,False,False
0x88131cfea7e261e9:0x4ebf196e8af4fad2,Lafayette,Indiana,Handyman or Other,False,False,False,False,False
0x88131defbb8e6ec1:0xdc572a3b5eb3048d,Lafayette,Indiana,Handyman or Other,False,False,False,False,False
0x88131c4dc928efab:0xf67ea35071e7bd7f,Lafayette,Indiana,HVAC & Air Quality,True,False,False,False,True
0x88131cc2a7a12c43:0x687778e8dbcc2dab,Lafayette,Indiana,HVAC & Air Quality,True,False,False,False,True
0x88131cef56b813fb:0xc90a7ed259ea986b,Lafayette,Indiana,HVAC & Air Quality,True,False,False,False,False
0x8814cf54924bc9a1:0x6d82984617e19899,Lapel,Indiana,Plumbing Services,True,True,True,True,True
0x8841d6c36f1c121d:0x443cc6ad5e35b8c0,Lawrenceburg,Indiana,Handyman or Other,False,False,False,False,False
0x8841d71e1ba0c46f:0x4491251242ae4f14,Lawrenceburg,Indiana,Cleaning Services,False,False,False,False,False
0x8813504b8dd53fe5:0x8e59fedbdc8d25b8,Lebanon,Indiana,HVAC & Air Quality,False,False,False,False,False
0x88134e691da8ce87:0x8b0fa98229e11769,Lebanon,Indiana,Plumbing Services,False,False,False,False,False
0x88134fad161209ed:0xbc50dc74b74892bd,Lebanon,Indiana,Exterior Remodeling or Construction,True,False,False,True,True
0x881685ce90686cf7:0xb5f918cf998e1f74,Leesburg,Indiana,Exterior Remodeling or Construction,False,False,False,True,False
0x8816844401555cb7:0x8282f4f3f979eed5,Leesburg,Indiana,Handyman or Other,False,False,False,False,False
0x881600cd54315ebf:0x3b1ada8364eef781,Leo,Indiana,HVAC & Air Quality,True,False,True,True,True
0x8816ed057adc23f3:0x35d87478347dff8e,Ligonier,Indiana,Handyman or Other,False,False,False,False,False
0x88139aa4d693903b:0x651dec5829864d1b,Logansport,Indiana,Masonry & Concrete Services,False,False,False,False,False
0x88138f7df22024c5:0xd3105265058d77bc,Logansport,Indiana,Appliance Repair & Installation,False,True,False,False,False
0x88138fd650751275:0x805bbe8957c55194,Logansport,Indiana,Appliance Repair & Installation,False,True,False,False,True
0x88138f4f734666b5:0x9cffe62c82a474b2,Logansport,Indiana,Handyman or Other,False,False,False,True,False
0x8811f709bf1d0b1d:0x8038eece8586a1fc,Lowell,Indiana,HVAC & Air Quality,True,False,True,True,True
0x8811f85557c867bb:0xb62581f817cb07e2,Lowell,Indiana,Interior Remodeling,True,False,True,True,True
0x8811ff2815b1fdd5:0xaf194a85b492c546,Lowell,Indiana,Appliance Repair & Installation,False,False,True,False,False
0x8811f9076c6ba5c7:0xb53c26e0926db3cc,Lowell,Indiana,Cleaning Services,False,False,True,False,False
0x886a3a48c74f66db:0xa0c5261c04b4342a,Madison,Indiana,Cleaning Services,False,False,False,True,False
0x886a3b3122a8e893:0x3c0de4de155ad1db,Madison,Indiana,Appliance Repair & Installation,False,False,False,True,False
0x886a3a58a4218af7:0x39768ce61eddc18c,Madison,Indiana,Interior Remodeling,False,False,False,False,False
m_ZRo8r4gzoJMv72SH_YIg,Madison,Indiana,Roofing & Insulation,False,False,False,False,False
0x8814ff1612ad1659:0xdd127b6eed5f7c96,Marion,Indiana,HVAC & Air Quality,True,False,False,True,True
0x8814ff382d8872df:0x84e9759dfdded3ac,Marion,Indiana,Electrical Services,False,False,False,True,True
0x881455e7f0ab2891:0x9aca7b89bf0a8df4,Marion,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x8814ff8029baacef:0x9c555fa39eae4637,Marion,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x8814ff45658ef861:0x3994bb98ab3797f6,Marion,Indiana,Handyman or Other,False,False,False,False,False
0x8814ff56e6a0d0db:0x73e7931b3fbef445,Marion,Indiana,Handyman or Other,False,False,False,False,False
0x8814ff3f472a8ddd:0xa565f120734c459a,Marion,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886c855b2052117f:0x92553133a71931d8,Martinsville,Indiana,Handyman or Other,False,False,False,False,False
0x886c8fe615664eeb:0xa731b05f05e454de,Martinsville,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886bf441397044cd:0x5b9e1ec5b420f749,Medora,Indiana,Handyman or Other,False,True,False,False,False
0x8811ec210bb71d29:0x5a91d6fb4be90c8f,Merrillville,Indiana,Exterior Remodeling or Construction,True,True,False,False,True
0x8811ee8afa4ae509:0x3d4b3ccb19d5a94b,Merrillville,Indiana,Exterior Remodeling or Construction,True,True,False,False,True
0x8811edfa16f6e4eb:0x89da466d7c7f8378,Merrillville,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x8811ee5614b41ac1:0xb27168d2fa0b87df,Merrillville,Indiana,Cleaning Services,False,False,False,True,True
0x8811e921f881e9f5:0xd8fed9d573e48b9a,Merrillville,Indiana,HVAC & Air Quality,True,True,False,False,False
0x8811ef41fc0a8b8d:0x8d1b135cd6912192,Merrillville,Indiana,HVAC & Air Quality,True,True,False,False,False
0x8811ef42012f6155:0x26e2388d6aa162a3,Merrillville,Indiana,HVAC & Air Quality,True,True,False,False,True
0x8811ee8a8769cc13:0x6ce1a156cea5111c,Merrillville,Indiana,Landscape & Garden Services,False,False,False,False,True
0x8811ec17c1b94b83:0x952e3532700d7f66,Merrillville,Indiana,Interior Remodeling,False,True,False,False,False
0x8811ef201b968353:0x373f63a4c2f79c6c,Merrillville,Indiana,Interior Remodeling,False,True,False,False,False
0x8790a235c17767c3:0xffb4ba13cb6cfeff,Merrillville,Indiana,Handyman or Other,False,True,False,False,False
0x8811ee9846bd34f7:0xb84e1d2e4a6c823e,Merrillville,Indiana,Handyman or Other,False,True,False,False,False
0x8816f095fb8fcf65:0xb5c4b1a2c221f222,Middlebury,Indiana,Cleaning Services,True,False,True,False,True
0x8816fa4f2c70fd91:0x828cd7d91f7403fa,Middlebury,Indiana,Landscape & Garden Services,False,False,True,False,False
0x8816ec6cee18d587:0xa4fc7a2cd41f3cb5,Milford,Indiana,HVAC & Air Quality,False,False,False,False,False
0x8816cfc9531e0f11:0xda3ecaa466a0afb,Mishawaka,Indiana,Handyman or Other,False,True,False,False,False
0x8816cfcf2ac444bb:0x7b344326cdf858ed,Mishawaka,Indiana,Handyman or Other,False,True,False,False,False
0x8816d387dca95087:0xd2b63917b3bfa55,Mishawaka,Indiana,Handyman or Other,False,True,False,False,False
0x8816ce720a553dfd:0x88959b0eb45c5a23,Mishawaka,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x8816ce246899a687:0x87bbbe23881c88c3,Mishawaka,Indiana,Interior Remodeling,False,False,False,False,False
0x8816d20828fe9a11:0x3d325438771256b3,Mishawaka,Indiana,Interior Remodeling,False,False,False,False,False
0x8816cdf429b69bf3:0x692b21280c725428,Mishawaka,Indiana,Exterior Remodeling or Construction,True,False,False,False,True
0x8816cee959b51f3b:0xc08577582f3a1e3,Mishawaka,Indiana,Exterior Remodeling or Construction,True,False,False,False,True
0x8816b4b8418cefc5:0x432d1c2194b1119a,Mishawaka,Indiana,HVAC & Air Quality,True,True,False,False,False
0x8816cdf779797d65:0x246a777a2db61bac,Mishawaka,Indiana,HVAC & Air Quality,True,True,False,False,True
0x8816d08d8fe2a5bf:0x85ade15a930b5d38,Mishawaka,Indiana,HVAC & Air Quality,True,True,False,False,True
0x8816d3bcc1c2d285:0xda0b71b09bb1acd,Mishawaka,Indiana,HVAC & Air Quality,True,True,False,False,False
0x881132722c40e7e9:0xe39d28bd48698638,Mishawaka,Indiana,Cleaning Services,False,False,False,False,False
0x886c1a5fe7d66fc1:0x5114257774c2a08a,Mitchell,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x8813afe004e47f5f:0x37dc3eb89d4f11d,Monticello,Indiana,Exterior Remodeling or Construction,True,True,True,False,False
0x8813b02eee3e4121:0xc3c50b9518f2d199,Monticello,Indiana,Exterior Remodeling or Construction,True,True,True,False,False
0x8813b02ecf2fa623:0x143c77ac6a717d3b,Monticello,Indiana,HVAC & Air Quality,False,True,True,False,False
0x886ca23ffad6ff53:0x8d993505ce51ea23,Mooresville,Indiana,Handyman or Other,False,False,False,False,False
0x886ca5bb3529dd97:0xf7b77d797e216d92,Mooresville,Indiana,Cleaning Services,True,False,False,True,True
0x886c9857c7e3ffff:0x9973dc8c24f47e40,Mooresville,Indiana,HVAC & Air Quality,True,False,False,True,True
0x886ca250d77a2ea5:0xd48bc761b58ca641,Mooresville,Indiana,Electrical Services,False,False,False,False,False
0x881516280d07f277:0x84f7707d43132d16,Muncie,Indiana,Handyman or Other,False,False,False,False,False
0x88153df49a2caf6b:0x156ec88bd495dcbc,Muncie,Indiana,Cleaning Services,False,False,False,False,False
0x881515f74f3b09ab:0xfee124c9ab9370a0,Muncie,Indiana,Interior Remodeling,False,False,False,False,False
0x881516194e8bd74d:0xb82d78a0f15eaa87,Muncie,Indiana,Interior Remodeling,False,False,False,False,False
0x881517639f5675df:0x7f422037fbb679a8,Muncie,Indiana,Interior Remodeling,False,False,False,False,True
0x8815188108647cb5:0xf9c05e231b2a0220,Muncie,Indiana,Interior Remodeling,False,False,False,False,False
0x88153b532587ab65:0x49eec80bf8dadd60,Muncie,Indiana,Exterior Remodeling or Construction,False,False,False,True,True
0x88151611075cc95f:0x918f569bc0f34c4c,Muncie,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x881517c74710b197:0xce23a9e76cea0084,Muncie,Indiana,Plumbing Services,False,False,False,False,True
0x88153d5902c74455:0x574eceb52efde052,Muncie,Indiana,Plumbing Services,False,False,False,False,True
0x88151016d0e633a1:0xe521ea3e5526bd08,Muncie,Indiana,HVAC & Air Quality,False,False,False,False,False
0x88153d037b10db57:0x15b226e8e81dbbe2,Muncie,Indiana,HVAC & Air Quality,False,False,False,False,False
0x8811e09452cc8b65:0x82394654bbf70125,Munster,Indiana,Plumbing Services,False,True,True,False,False
0x8816bc310f4891bf:0x2f5a6922330a9e73,Nappanee,Indiana,Handyman or Other,False,False,True,False,False
0x8816bc2f07931df3:0x4e1e11c91fbc9df3,Nappanee,Indiana,Appliance Repair & Installation,False,False,True,False,False
0x886e32f45929b319:0xf2a2c9c2eb2e7d3d,Newburgh,Indiana,Handyman or Other,False,False,True,False,False
0x886e2d65805e6761:0xe6a733b470d9f9f3,Newburgh,Indiana,Appliance Repair & Installation,False,False,True,False,False
0x886e2c928554534f:0xc73cd24f82b4ec14,Newburgh,Indiana,Interior Remodeling,False,False,True,False,True
0x886e3317b0928007:0x137df0a51da919d7,Newburgh,Indiana,Cleaning Services,True,False,True,True,True
0x8814ba1dcfd62265:0xcb46aa3bffe5eaea,Noblesville,Indiana,Plumbing Services,False,False,False,True,False
0x8814b478ee7720ef:0xb83e396673d845b3,Noblesville,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x8814b6b435856adb:0xfe533aba4f10b125,Noblesville,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x8814b0c4e47ddb3b:0x842a31c4518b54f3,Noblesville,Indiana,Handyman or Other,False,False,False,False,False
0x8814b1f48cb34d95:0xecabe92b37f10c0a,Noblesville,Indiana,Handyman or Other,False,False,False,False,False
0x8814b648c1a6300b:0x8ae0296d831bb34,Noblesville,Indiana,Handyman or Other,False,False,False,False,False
0x8814c9fcec916127:0x43d4620f33374abc,Noblesville,Indiana,Interior Remodeling,False,False,False,False,True
0x8814b12af1bff657:0x43ecd54c44b4aa3f,Noblesville,Indiana,Appliance Repair & Installation,True,False,False,False,False
0x8814b6b1afcf499f:0xc13f65bdf10fa1fe,Noblesville,Indiana,Appliance Repair & Installation,True,False,False,False,True
0x8814b6d54d47d9ad:0x2badee34fd192146,Noblesville,Indiana,Cleaning Services,True,False,False,False,False
0x8814b74c40afbbe3:0x4709cbd755824aa4,Noblesville,Indiana,Cleaning Services,True,False,False,False,True
0x8814b7d7110bef37:0x7e1d13f8eb5e74fa,Noblesville,Indiana,Cleaning Services,True,False,False,False,False
0x8816dace6f05c881:0x29971014b0e92ec8,Osceola,Indiana,Roofing & Insulation,False,False,True,False,False
phP2znMNyNTM-vU9EVGr8A,Paoli,Indiana,Interior Remodeling,False,False,False,False,False
0x8814cd620067bfd9:0x5993a9e82d334ffa,Pendleton,Indiana,Handyman or Other,False,True,False,False,False
0x8814d1966ff0d9ff:0x742e3308e8841fa0,Pendleton,Indiana,Handyman or Other,False,True,False,False,False
0x881477a0862d5e4f:0xb6ea02d6ce5f978c,Peru,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x88146fea7f383d85:0x57efcaed75d2e1b3,Peru,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886cb1828bc68413:0x557847b4defdaaaf,Pittsboro,Indiana,HVAC & Air Quality,False,False,True,True,False
0x886ca44e076044c5:0x859a3f270d6eea8,Plainfield,Indiana,Handyman or Other,True,True,True,False,False
